weather_id,airport_code,weather_date,temperature_celsius,wind_speed_kmph,visibility_km,storm_flag,precipitation_mm
W00002035,LKO,2026-02-24,24.7,36.0,16.1,false,1.4
W00002036,LKO,2026-02-25,24.5,16.9,16.6,false,4.4
W00002037,LKO,2026-02-26,26.5,5.0,15.7,false,0.5
W00002038,LKO,2026-02-27,33.6,50.6,13.7,false,3.5
W00002039,LKO,2026-02-28,26.7,17.3,16.3,false,1.1
W00002040,LKO,2026-03-01,28.9,19.0,7.0,false,6.0
W00002041,LKO,2026-03-02,32.7,9.8,15.6,false,5.9
W00002042,LKO,2026-03-03,32.8,16.0,9.7,false,5.0
W00002043,LKO,2026-03-04,39.6,52.5,18.9,false,3.7
W00002044,LKO,2026-03-05,22.3,37.4,5.4,true,37.2
W00002045,LKO,2026-03-06,22.8,23.6,12.5,false,1.0
W00002046,LKO,2026-03-07,19.7,27.8,14.0,false,6.4
W00002047,LKO,2026-03-08,32.5,54.6,13.9,false,0.9
W00002048,LKO,2026-03-09,14.3,34.5,15.9,false,3.2
W00002049,LKO,2026-03-10,20.9,17.1,14.6,false,3.3
W00002050,LKO,2026-03-11,30.3,42.6,1.7,true,18.1
W00002051,LKO,2026-03-12,25.7,16.7,17.6,false,1.5
W00002052,LKO,2026-03-13,35.7,49.3,2.7,true,24.6
W00002053,LKO,2026-03-14,32.7,45.6,6.2,true,65.7
W00002054,LKO,2026-03-15,31.6,27.1,15.3,false,2.8
W00002055,LKO,2026-03-16,19.0,29.0,10.2,false,2.9
W00002056,LKO,2026-03-17,27.4,52.9,19.3,false,6.1
W00002057,LKO,2026-03-18,40.1,45.3,11.8,false,6.1
W00002058,LKO,2026-03-19,46.6,12.4,6.3,false,2.5
W00002059,LKO,2026-03-20,32.2,19.4,12.4,false,3.3
W00002060,LKO,2026-03-21,28.3,3.7,16.8,false,0.4
W00002061,LKO,2026-03-22,27.7,34.8,10.7,false,4.2
W00002062,LKO,2026-03-23,35.8,22.6,12.7,false,2.6
W00002063,LKO,2026-03-24,34.1,7.4,6.4,false,2.3
W00002064,LKO,2026-03-25,44.4,33.8,11.2,false,2.2
W00002065,LKO,2026-03-26,32.2,41.2,13.4,false,4.1
W00002066,LKO,2026-03-27,39.8,16.2,16.2,false,3.6
W00002067,LKO,2026-03-28,32.7,31.1,6.9,false,1.1
W00002068,LKO,2026-03-29,8.3,27.8,6.3,false,5.3
W00002069,LKO,2026-03-30,30.4,27.0,16.4,false,0.8
W00002070,LKO,2026-03-31,23.5,42.2,9.7,false,4.5
W00002071,LKO,2026-04-01,27.1,17.4,4.1,true,49.7
W00002072,LKO,2026-04-02,32.9,37.2,16.7,false,5.3
W00002073,LKO,2026-04-03,25.9,47.5,11.9,false,5.5
W00002074,LKO,2026-04-04,41.4,41.3,6.9,false,0.5
W00002075,LKO,2026-04-05,19.1,47.9,2.6,true,57.5
W00002076,LKO,2026-04-06,35.1,26.9,7.5,false,0.9
W00002077,LKO,2026-04-07,26.5,48.1,8.3,false,2.8
W00002078,LKO,2026-04-08,28.2,8.1,9.2,true,45.2
W00002079,LKO,2026-04-09,17.4,53.4,17.7,false,2.5
W00002080,LKO,2026-04-10,27.0,49.1,12.3,false,3.9
W00002081,LKO,2026-04-11,26.1,32.9,15.3,false,0.8
W00002082,LKO,2026-04-12,27.6,28.5,17.4,false,3.3
W00002083,LKO,2026-04-13,38.5,23.4,12.6,false,5.4
W00002084,LKO,2026-04-14,22.0,4.6,13.6,false,3.5
W00002085,LKO,2026-04-15,33.2,48.7,8.6,false,2.8
W00002086,LKO,2026-04-16,23.8,4.1,12.3,false,5.7
W00002087,LKO,2026-04-17,23.2,54.2,16.4,false,0.7
W00002088,LKO,2026-04-18,33.7,24.4,8.5,false,2.6
W00002089,LKO,2026-04-19,32.6,22.3,16.8,false,6.7
W00002090,LKO,2026-04-20,21.1,35.5,17.2,false,5.9
W00002091,LKO,2026-04-21,28.2,52.2,14.0,false,5.5
W00002092,LKO,2026-04-22,39.1,4.2,11.5,false,7.0
W00002093,LKO,2026-04-23,26.1,6.8,18.6,false,4.7
W00002094,LKO,2026-04-24,34.4,12.0,15.8,false,5.0
W00002095,LKO,2026-04-25,27.9,10.6,9.5,false,4.5
W00002096,LKO,2026-04-26,24.8,6.9,4.9,true,51.0
W00002097,LKO,2026-04-27,25.8,44.5,1.0,true,34.2
W00002098,LKO,2026-04-28,28.8,52.0,7.7,false,3.3
W00002099,LKO,2026-04-29,15.9,36.4,15.7,false,1.9
W00002100,LKO,2026-04-30,33.6,14.9,1.9,true,13.3
W00002101,LKO,2026-05-01,27.7,9.6,19.6,false,5.0
W00002102,LKO,2026-05-02,17.2,23.7,7.5,false,0.8
W00002103,LKO,2026-05-03,33.8,31.8,19.3,false,0.4
W00002104,LKO,2026-05-04,37.9,49.7,17.1,false,5.3
W00002105,LKO,2026-05-05,39.0,34.0,13.2,false,1.9
W00002106,LKO,2026-05-06,26.4,47.5,18.6,false,5.0
W00002107,LKO,2026-05-07,25.5,12.6,9.9,false,1.6
W00002108,LKO,2026-05-08,30.0,14.1,19.9,false,3.0
W00002109,LKO,2026-05-09,32.2,19.6,12.4,false,0.6
W00002110,LKO,2026-05-10,32.2,44.4,7.4,false,0.4
W00002111,LKO,2026-05-11,14.3,19.0,5.6,true,39.9
W00002112,LKO,2026-05-12,25.6,43.6,15.7,false,2.9
W00002113,LKO,2026-05-13,23.2,33.1,3.3,true,17.8
W00002114,LKO,2026-05-14,13.0,26.9,12.2,false,2.5
W00002115,LKO,2026-05-15,38.7,51.0,8.9,false,4.5
W00002116,LKO,2026-05-16,29.7,9.8,17.3,false,4.5
W00002117,LKO,2026-05-17,24.0,42.0,10.5,false,4.6
W00002118,LKO,2026-05-18,34.0,42.7,5.8,true,14.1
W00002119,LKO,2026-05-19,22.5,11.4,6.6,true,71.3
W00002120,LKO,2026-05-20,30.2,19.1,18.8,false,6.2
W00002121,LKO,2026-05-21,15.7,17.5,19.7,false,5.7
W00002122,LKO,2026-05-22,19.9,18.2,12.6,false,3.7
W00002123,LKO,2026-05-23,41.8,26.8,10.7,false,0.6
W00002124,LKO,2026-05-24,24.1,23.9,11.1,false,5.8
W00002125,LKO,2026-05-25,21.3,12.7,19.9,false,5.2
W00002126,LKO,2026-05-26,32.5,5.7,14.5,false,1.8
W00002127,LKO,2026-05-27,20.9,18.3,10.4,false,4.2
W00002128,LKO,2026-05-28,27.4,49.0,12.5,false,0.9
W00002129,LKO,2026-05-29,34.9,52.6,13.2,false,0.7
W00002130,LKO,2026-05-30,19.8,41.8,18.5,false,6.3
W00002131,LKO,2026-05-31,33.1,25.0,8.9,false,1.8
W00002132,LKO,2026-06-01,30.5,6.2,14.8,false,3.2
W00002133,LKO,2026-06-02,26.8,11.4,1.9,true,21.3
W00002134,LKO,2026-06-03,30.5,6.0,3.3,true,33.9
W00002135,LKO,2026-06-04,31.6,45.8,14.9,false,2.7
W00002136,LKO,2026-06-05,21.1,39.0,10.9,false,2.3
W00002137,LKO,2026-06-06,41.0,3.8,19.5,false,0.4
W00002138,LKO,2026-06-07,27.0,27.8,7.8,false,2.1
W00002139,LKO,2026-06-08,26.7,47.0,10.6,false,6.9
W00002140,LKO,2026-06-09,32.3,52.3,10.0,false,2.7
W00002141,LKO,2026-06-10,28.2,33.2,15.1,false,5.3
W00002142,LKO,2026-06-11,28.6,12.9,13.7,false,3.3
W00002143,LKO,2026-06-12,37.0,46.7,11.3,false,3.7
W00002144,LKO,2026-06-13,23.6,32.0,9.8,true,18.7
W00002145,LKO,2026-06-14,24.3,33.0,15.3,false,7.0
W00002146,LKO,2026-06-15,30.6,11.4,9.8,false,6.0
W00002147,LKO,2026-06-16,34.2,11.5,15.9,false,2.7
W00002148,LKO,2026-06-17,32.3,15.4,19.1,false,5.6
W00002149,LKO,2026-06-18,42.1,11.2,11.5,false,6.4
W00002150,LKO,2026-06-19,24.4,46.0,10.2,false,1.6
W00002151,LKO,2026-06-20,25.8,5.9,6.7,false,3.2
W00002152,LKO,2026-06-21,24.3,7.1,7.1,false,6.3
W00002153,LKO,2026-06-22,30.7,17.4,17.6,false,4.9
W00002154,LKO,2026-06-23,36.8,19.2,15.9,false,1.3
W00002155,LKO,2026-06-24,37.5,17.1,18.9,false,5.5
W00002156,LKO,2026-06-25,27.4,29.5,10.4,false,6.8
W00002157,LKO,2026-06-26,16.4,50.8,15.3,false,5.7
W00002158,LKO,2026-06-27,32.2,12.9,14.1,false,1.9
W00002159,LKO,2026-06-28,30.7,45.0,11.8,false,1.7
W00002160,LKO,2026-06-29,26.2,22.7,8.4,false,3.7
W00002161,PAT,2026-01-01,30.7,24.7,8.4,false,1.9
W00002162,PAT,2026-01-02,36.8,30.4,15.0,false,0.5
W00002163,PAT,2026-01-03,30.9,8.3,18.9,false,5.2
W00002164,PAT,2026-01-04,17.5,54.9,19.6,false,6.4
W00002165,PAT,2026-01-05,26.0,41.4,10.7,false,5.7
W00002166,PAT,2026-01-06,26.7,41.0,8.7,false,6.4
W00002167,PAT,2026-01-07,31.1,10.2,5.7,true,17.3
W00002168,PAT,2026-01-08,24.5,23.3,9.0,false,1.9
W00002169,PAT,2026-01-09,33.1,36.0,14.5,false,6.0
W00002170,PAT,2026-01-10,32.0,42.5,9.2,false,2.7
W00002171,PAT,2026-01-11,29.2,39.4,10.4,false,5.1
W00002172,PAT,2026-01-12,33.8,33.8,15.0,false,6.7
W00002173,PAT,2026-01-13,29.0,33.7,13.8,false,5.5
W00002174,PAT,2026-01-14,30.7,9.5,11.9,false,6.6
W00002175,PAT,2026-01-15,17.6,31.0,8.3,false,4.4
W00002176,PAT,2026-01-16,23.7,46.7,4.6,true,34.4
W00002177,PAT,2026-01-17,30.4,46.3,9.3,true,49.2
W00002178,PAT,2026-01-18,25.1,54.3,13.3,false,0.8
W00002179,PAT,2026-01-19,22.4,5.1,5.3,true,71.6
W00002180,PAT,2026-01-20,28.5,48.9,7.0,false,3.5
W00002181,PAT,2026-01-21,14.5,31.8,18.9,false,5.4
W00002182,PAT,2026-01-22,28.9,7.1,18.9,false,2.7
W00002183,PAT,2026-01-23,32.5,17.6,6.3,false,0.5
W00002184,PAT,2026-01-24,21.9,31.3,6.8,false,1.2
W00002185,PAT,2026-01-25,23.9,43.9,13.1,false,4.5
W00002186,PAT,2026-01-26,21.6,46.4,11.3,false,6.8
W00002187,PAT,2026-01-27,34.2,49.1,9.1,false,4.7
W00002188,PAT,2026-01-28,27.9,15.8,13.9,false,0.8
W00002189,PAT,2026-01-29,24.2,7.2,13.6,false,6.2
W00002190,PAT,2026-01-30,29.2,35.4,11.9,false,3.1
W00002191,PAT,2026-01-31,25.8,54.3,8.9,true,65.0
W00002192,PAT,2026-02-01,27.8,19.1,9.0,false,5.3
W00002193,PAT,2026-02-02,21.2,50.4,18.0,false,1.6
W00002194,PAT,2026-02-03,21.9,26.7,8.6,false,3.1
W00002195,PAT,2026-02-04,22.1,46.5,6.2,false,2.9
W00002196,PAT,2026-02-05,23.6,49.6,10.8,false,2.7
W00002197,PAT,2026-02-06,27.8,47.5,9.9,false,6.2
W00002198,PAT,2026-02-07,26.0,28.0,7.0,false,5.3
W00002199,PAT,2026-02-08,14.5,38.5,14.7,false,2.5
W00002200,PAT,2026-02-09,21.1,41.2,4.2,true,18.6
W00002201,PAT,2026-02-10,37.3,19.7,15.0,false,5.4
W00002202,PAT,2026-02-11,22.0,43.3,17.8,false,3.4
W00002203,PAT,2026-02-12,34.3,11.5,13.9,false,1.9
W00002204,PAT,2026-02-13,34.0,29.7,17.3,false,4.8
W00002205,PAT,2026-02-14,31.8,45.0,12.1,false,6.9
W00002206,PAT,2026-02-15,26.6,21.9,1.5,true,39.5
W00002207,PAT,2026-02-16,31.5,35.2,11.4,false,4.9
W00002208,PAT,2026-02-17,40.1,40.7,9.5,false,4.9
W00002209,PAT,2026-02-18,15.0,28.9,17.8,false,3.9
W00002210,PAT,2026-02-19,23.9,18.4,18.0,false,0.4
W00002211,PAT,2026-02-20,8.9,11.6,9.8,false,4.5
W00002212,PAT,2026-02-21,25.0,3.8,12.9,false,0.2
W00002213,PAT,2026-02-22,39.5,44.0,19.9,false,5.1
W00002214,PAT,2026-02-23,7.6,42.2,15.2,false,3.9
W00002215,PAT,2026-02-24,22.5,52.0,12.2,false,2.1
W00002216,PAT,2026-02-25,43.2,34.6,15.3,false,0.0
W00002217,PAT,2026-02-26,28.3,20.2,6.1,false,4.3
W00002218,PAT,2026-02-27,33.2,8.8,16.6,false,1.4
W00002219,PAT,2026-02-28,27.0,7.1,10.7,false,5.1
W00002220,PAT,2026-03-01,36.7,51.4,20.0,false,1.1
W00002221,PAT,2026-03-02,22.6,18.8,7.5,false,5.2
W00002222,PAT,2026-03-03,20.5,33.1,13.0,false,2.5
W00002223,PAT,2026-03-04,28.1,48.9,7.5,false,6.1
W00002224,PAT,2026-03-05,35.4,50.0,10.3,false,5.3
W00002225,PAT,2026-03-06,25.6,48.4,13.9,false,1.9
W00002226,PAT,2026-03-07,29.0,27.7,7.9,false,4.7
W00002227,PAT,2026-03-08,30.1,21.2,16.9,false,5.2
W00002228,PAT,2026-03-09,34.0,6.4,16.2,false,3.8
W00002229,PAT,2026-03-10,30.4,8.2,3.3,true,38.3
W00002230,PAT,2026-03-11,21.8,8.0,14.1,false,6.7
W00002231,PAT,2026-03-12,29.4,35.5,8.6,true,17.1
W00002232,PAT,2026-03-13,38.8,28.0,12.8,false,2.7
W00002233,PAT,2026-03-14,26.9,3.2,6.4,false,2.5
W00002234,PAT,2026-03-15,29.4,17.3,6.1,false,3.5
W00002235,PAT,2026-03-16,37.4,11.4,14.6,false,6.0
W00002236,PAT,2026-03-17,32.0,53.5,14.7,false,1.8
W00002237,PAT,2026-03-18,30.4,21.9,19.5,false,2.9
W00002238,PAT,2026-03-19,20.1,23.1,12.3,false,3.5
W00002239,PAT,2026-03-20,25.4,20.5,10.7,false,5.1
W00002240,PAT,2026-03-21,29.2,27.4,12.7,false,3.5
W00002241,PAT,2026-03-22,24.2,36.0,7.1,false,6.2
W00002242,PAT,2026-03-23,36.8,29.2,7.5,false,0.7
W00002243,PAT,2026-03-24,16.6,32.5,7.2,false,2.9
W00002244,PAT,2026-03-25,31.3,4.1,9.4,true,60.7
W00002245,PAT,2026-03-26,26.6,37.2,7.4,false,1.9
W00002246,PAT,2026-03-27,35.3,30.7,8.3,false,4.8
W00002247,PAT,2026-03-28,34.7,25.6,18.6,false,6.6
W00002248,PAT,2026-03-29,30.2,5.6,15.0,false,2.8
W00002249,PAT,2026-03-30,30.2,10.4,17.3,false,5.0
W00002250,PAT,2026-03-31,25.9,25.0,19.7,false,6.1
W00002251,PAT,2026-04-01,28.4,34.8,14.8,false,6.7
W00002252,PAT,2026-04-02,22.0,8.0,19.3,false,6.0
W00002253,PAT,2026-04-03,8.1,27.1,16.1,false,2.0
W00002254,PAT,2026-04-04,38.9,52.4,12.1,false,0.5
W00002255,PAT,2026-04-05,27.8,3.7,17.9,false,3.9
W00002256,PAT,2026-04-06,31.0,48.1,6.0,false,5.0
W00002257,PAT,2026-04-07,18.8,43.6,7.2,false,3.3
W00002258,PAT,2026-04-08,23.6,34.4,9.0,false,4.7
W00002259,PAT,2026-04-09,25.5,23.6,11.6,false,6.9
W00002260,PAT,2026-04-10,35.8,45.7,17.7,false,4.0
W00002261,PAT,2026-04-11,24.2,33.3,17.5,false,6.7
W00002262,PAT,2026-04-12,22.3,27.6,8.5,false,0.2
W00002263,PAT,2026-04-13,34.7,8.2,10.4,false,1.8
W00002264,PAT,2026-04-14,34.9,16.2,7.4,false,0.6
W00002265,PAT,2026-04-15,31.0,16.6,9.2,false,4.5
W00002266,PAT,2026-04-16,27.5,24.1,4.4,true,25.4
W00002267,PAT,2026-04-17,28.1,31.3,8.9,false,5.2
W00002268,PAT,2026-04-18,26.1,54.4,13.8,false,3.8
W00002269,PAT,2026-04-19,37.2,53.9,10.6,false,3.8
W00002270,PAT,2026-04-20,33.8,14.6,8.9,false,2.6
W00002271,PAT,2026-04-21,24.8,50.7,7.2,false,4.2
W00002272,PAT,2026-04-22,28.2,45.4,16.8,false,1.2
W00002273,PAT,2026-04-23,31.5,28.8,10.9,false,1.8
W00002274,PAT,2026-04-24,30.5,21.2,10.6,false,0.2
W00002275,PAT,2026-04-25,20.0,13.3,18.3,false,3.2
W00002276,PAT,2026-04-26,35.3,19.8,17.8,false,6.4
W00002277,PAT,2026-04-27,30.3,38.7,18.5,false,5.2
W00002278,PAT,2026-04-28,27.4,25.1,11.4,false,5.1
W00002279,PAT,2026-04-29,28.2,5.4,7.1,false,0.1
W00002280,PAT,2026-04-30,35.9,6.1,15.2,false,0.3
W00002281,PAT,2026-05-01,23.5,40.0,15.9,false,4.1
W00002282,PAT,2026-05-02,27.9,5.6,10.9,false,5.6
W00002283,PAT,2026-05-03,22.5,17.0,15.9,false,5.6
W00002284,PAT,2026-05-04,32.6,12.3,19.9,false,5.2
W00002285,PAT,2026-05-05,15.8,10.2,12.8,false,4.0
W00002286,PAT,2026-05-06,33.7,31.1,19.1,false,1.3
W00002287,PAT,2026-05-07,30.3,50.4,14.6,false,3.2
W00002288,PAT,2026-05-08,27.7,54.4,10.6,false,6.8
W00002289,PAT,2026-05-09,34.1,44.0,9.2,false,0.7
W00002290,PAT,2026-05-10,32.4,50.6,15.1,false,5.3
W00002291,PAT,2026-05-11,35.0,29.1,10.1,false,2.0
W00002292,PAT,2026-05-12,35.7,49.0,9.7,true,50.9
W00002293,PAT,2026-05-13,26.6,27.1,9.2,false,4.2
W00002294,PAT,2026-05-14,39.7,19.8,9.9,true,53.6
W00002295,PAT,2026-05-15,28.0,23.7,19.8,false,7.0
W00002296,PAT,2026-05-16,27.6,41.5,8.8,false,3.1
W00002297,PAT,2026-05-17,34.0,15.3,14.2,false,6.6
W00002298,PAT,2026-05-18,41.0,47.2,11.9,false,5.2
W00002299,PAT,2026-05-19,27.3,30.0,12.7,false,2.6
W00002300,PAT,2026-05-20,27.5,28.8,15.9,false,0.5
W00002301,PAT,2026-05-21,26.2,14.8,14.1,false,2.2
W00002302,PAT,2026-05-22,31.4,47.0,18.1,false,4.2
W00002303,PAT,2026-05-23,30.4,4.1,13.2,false,0.5
W00002304,PAT,2026-05-24,31.6,10.8,11.6,false,4.6
W00002305,PAT,2026-05-25,28.6,27.2,18.4,false,1.4
W00002306,PAT,2026-05-26,33.3,8.6,12.6,false,3.7
W00002307,PAT,2026-05-27,38.7,13.7,8.0,true,47.5
W00002308,PAT,2026-05-28,22.0,19.2,6.6,false,2.8
W00002309,PAT,2026-05-29,38.9,37.9,19.1,false,1.1
W00002310,PAT,2026-05-30,30.3,12.5,9.0,false,1.1
W00002311,PAT,2026-05-31,29.3,10.4,8.1,false,0.6
W00002312,PAT,2026-06-01,24.2,3.4,8.8,false,0.5
W00002313,PAT,2026-06-02,18.6,31.3,10.8,false,0.6
W00002314,PAT,2026-06-03,40.0,52.8,10.0,false,1.7
W00002315,PAT,2026-06-04,31.1,35.9,17.6,false,6.8
W00002316,PAT,2026-06-05,25.7,52.2,6.4,false,1.9
W00002317,PAT,2026-06-06,20.8,23.0,7.9,true,65.8
W00002318,PAT,2026-06-07,37.4,28.7,18.3,false,1.2
W00002319,PAT,2026-06-08,31.2,40.4,8.9,false,0.2
W00002320,PAT,2026-06-09,24.2,29.1,15.8,false,3.6
W00002321,PAT,2026-06-10,36.3,8.5,8.9,false,0.1
W00002322,PAT,2026-06-11,29.5,7.6,7.0,false,6.3
W00002323,PAT,2026-06-12,18.1,25.9,13.3,false,5.2
W00002324,PAT,2026-06-13,27.9,52.3,5.6,true,27.3
W00002325,PAT,2026-06-14,36.2,49.3,7.1,false,6.7
W00002326,PAT,2026-06-15,23.8,16.7,6.3,false,6.4
W00002327,PAT,2026-06-16,28.5,40.4,15.3,false,2.9
W00002328,PAT,2026-06-17,22.2,6.1,7.0,false,3.9
W00002329,PAT,2026-06-18,38.2,9.7,17.7,false,1.0
W00002330,PAT,2026-06-19,21.3,35.0,18.1,false,2.2
W00002331,PAT,2026-06-20,29.2,30.6,17.7,false,0.1
W00002332,PAT,2026-06-21,34.2,52.7,7.0,false,3.4
W00002333,PAT,2026-06-22,33.2,8.2,15.3,false,3.3
W00002334,PAT,2026-06-23,19.5,26.5,12.1,false,0.9
W00002335,PAT,2026-06-24,24.9,38.2,15.6,false,1.8
W00002336,PAT,2026-06-25,40.0,13.2,14.4,false,3.9
W00002337,PAT,2026-06-26,20.7,9.4,7.1,false,6.9
W00002338,PAT,2026-06-27,17.0,13.2,8.7,true,37.8
W00002339,PAT,2026-06-28,35.4,5.9,15.3,false,2.1
W00002340,PAT,2026-06-29,21.0,50.9,13.8,false,2.7
W00002341,IXR,2026-01-01,26.8,48.3,14.0,false,6.6
W00002342,IXR,2026-01-02,39.8,39.7,10.1,false,2.7
W00002343,IXR,2026-01-03,31.1,41.9,2.1,true,53.4
W00002344,IXR,2026-01-04,39.4,41.0,6.2,false,3.7
W00002345,IXR,2026-01-05,26.9,52.0,18.0,false,6.5
W00002346,IXR,2026-01-06,23.6,24.1,14.0,false,5.5
W00002347,IXR,2026-01-07,29.5,14.5,19.7,false,0.6
W00002348,IXR,2026-01-08,28.5,5.4,17.4,false,5.8
W00002349,IXR,2026-01-09,23.1,35.2,8.9,false,2.9
W00002350,IXR,2026-01-10,32.1,9.3,15.4,false,5.6
W00002351,IXR,2026-01-11,35.0,55.0,17.7,false,2.8
W00002352,IXR,2026-01-12,35.8,47.6,10.1,false,6.0
W00002353,IXR,2026-01-13,31.0,52.1,9.1,false,1.2
W00002354,IXR,2026-01-14,31.4,7.5,18.2,false,2.5
W00002355,IXR,2026-01-15,24.5,28.3,17.6,false,4.5
W00002356,IXR,2026-01-16,24.3,39.3,8.1,false,5.9
W00002357,IXR,2026-01-17,31.6,42.1,8.3,false,2.0
W00002358,IXR,2026-01-18,50.3,5.3,18.5,false,5.4
W00002359,IXR,2026-01-19,28.8,54.8,9.6,false,0.4
W00002360,IXR,2026-01-20,30.7,44.3,8.6,false,2.8
W00002361,IXR,2026-01-21,32.3,18.6,6.5,false,4.5
W00002362,IXR,2026-01-22,21.0,14.6,5.9,true,67.5
W00002363,IXR,2026-01-23,28.5,47.5,17.4,false,2.9
W00002364,IXR,2026-01-24,25.9,18.5,16.3,false,1.7
W00002365,IXR,2026-01-25,23.4,48.7,15.3,false,5.2
W00002366,IXR,2026-01-26,28.2,45.8,14.0,false,6.1
W00002367,IXR,2026-01-27,17.0,54.0,19.1,false,5.7
W00002368,IXR,2026-01-28,19.7,25.3,13.8,false,0.1
W00002369,IXR,2026-01-29,32.0,6.1,7.8,false,0.6
W00002370,IXR,2026-01-30,25.4,31.5,11.5,false,6.4
W00002371,IXR,2026-01-31,13.6,4.8,11.7,false,0.5
W00002372,IXR,2026-02-01,31.8,43.1,17.3,false,6.8
W00002373,IXR,2026-02-02,12.9,39.4,16.6,false,3.6
W00002374,IXR,2026-02-03,29.9,52.7,7.4,false,5.4
W00002375,IXR,2026-02-04,20.3,31.7,19.7,false,5.3
W00002376,IXR,2026-02-05,32.4,6.1,7.2,false,7.0
W00002377,IXR,2026-02-06,31.6,35.9,12.5,false,4.6
W00002378,IXR,2026-02-07,28.0,15.9,11.3,false,1.9
W00002379,IXR,2026-02-08,31.8,17.6,9.2,false,6.8
W00002380,IXR,2026-02-09,18.9,25.0,2.1,true,53.0
W00002381,IXR,2026-02-10,36.9,40.4,1.9,true,40.9
W00002382,IXR,2026-02-11,35.8,9.4,9.3,false,3.9
W00002383,IXR,2026-02-12,22.1,29.1,14.0,false,4.5
W00002384,IXR,2026-02-13,28.3,45.4,8.9,true,64.1
W00002385,IXR,2026-02-14,21.4,22.2,9.4,false,6.0
W00002386,IXR,2026-02-15,25.0,53.2,17.9,false,3.2
W00002387,IXR,2026-02-16,21.3,44.0,14.0,false,4.2
W00002388,IXR,2026-02-17,34.9,53.4,10.3,false,1.6
W00002389,IXR,2026-02-18,25.3,51.3,11.1,false,6.2
W00002390,IXR,2026-02-19,41.6,10.1,8.0,false,4.8
W00002391,IXR,2026-02-20,35.6,3.8,6.9,false,5.3
W00002392,IXR,2026-02-21,21.2,28.8,10.0,true,19.1
W00002393,IXR,2026-02-22,26.7,25.1,17.5,false,2.6
W00002394,IXR,2026-02-23,19.9,17.5,10.2,false,4.8
W00002395,IXR,2026-02-24,31.2,15.9,13.1,false,1.1
W00002396,IXR,2026-02-25,32.0,27.2,14.8,false,4.6
W00002397,IXR,2026-02-26,39.3,40.7,6.7,true,15.4
W00002398,IXR,2026-02-27,23.7,24.8,7.0,false,3.8
W00002399,IXR,2026-02-28,28.3,17.2,6.9,true,59.5
W00002400,IXR,2026-03-01,29.5,26.3,6.5,true,43.7
W00002401,IXR,2026-03-02,26.3,16.0,6.3,false,3.0
W00002402,IXR,2026-03-03,29.3,30.4,6.7,false,5.3
W00002403,IXR,2026-03-04,33.5,52.1,18.7,false,3.4
W00002404,IXR,2026-03-05,18.3,36.3,9.0,false,6.2
W00002405,IXR,2026-03-06,34.8,15.0,13.2,false,6.0
W00002406,IXR,2026-03-07,27.9,17.6,7.0,true,43.8
W00002407,IXR,2026-03-08,29.1,21.6,4.8,true,63.3
W00002408,IXR,2026-03-09,30.5,33.1,9.9,false,6.4
W00002409,IXR,2026-03-10,40.7,8.0,5.4,true,11.1
W00002410,IXR,2026-03-11,28.9,6.4,7.1,false,6.4
W00002411,IXR,2026-03-12,26.7,41.3,14.3,false,3.5
W00002412,IXR,2026-03-13,31.1,40.9,18.7,false,1.0
W00002413,IXR,2026-03-14,29.9,15.3,12.3,false,2.6
W00002414,IXR,2026-03-15,31.3,38.6,13.2,false,5.0
W00002415,IXR,2026-03-16,35.7,12.1,4.7,true,34.9
W00002416,IXR,2026-03-17,30.1,28.0,7.6,false,6.7
W00002417,IXR,2026-03-18,28.9,26.4,14.5,false,4.1
W00002418,IXR,2026-03-19,29.8,46.2,13.6,false,4.3
W00002419,IXR,2026-03-20,31.3,47.0,12.0,false,6.6
W00002420,IXR,2026-03-21,23.6,11.7,7.1,false,2.3
W00002421,IXR,2026-03-22,10.1,28.3,18.8,false,2.8
W00002422,IXR,2026-03-23,25.5,20.6,9.1,true,72.1
W00002423,IXR,2026-03-24,36.9,50.6,9.4,false,6.4
W00002424,IXR,2026-03-25,32.2,43.8,12.2,false,5.7
W00002425,IXR,2026-03-26,33.7,10.1,17.4,false,5.8
W00002426,IXR,2026-03-27,40.0,31.4,12.7,false,2.0
W00002427,IXR,2026-03-28,32.4,41.7,6.8,false,2.7
W00002428,IXR,2026-03-29,21.0,21.9,9.3,false,0.2
W00002429,IXR,2026-03-30,33.5,7.5,16.7,false,2.9
W00002430,IXR,2026-03-31,25.3,36.5,6.9,false,1.3
W00002431,IXR,2026-04-01,37.8,52.8,7.0,false,5.2
W00002432,IXR,2026-04-02,23.6,43.2,16.8,false,2.4
W00002433,IXR,2026-04-03,32.1,54.1,14.3,false,4.4
W00002434,IXR,2026-04-04,36.0,29.1,3.9,true,48.1
W00002435,IXR,2026-04-05,27.4,33.4,13.5,false,2.3
W00002436,IXR,2026-04-06,40.8,45.1,9.0,false,5.9
W00002437,IXR,2026-04-07,23.6,6.6,7.8,false,3.3
W00002438,IXR,2026-04-08,23.9,49.1,19.1,false,1.1
W00002439,IXR,2026-04-09,36.4,9.2,8.9,false,6.5
W00002440,IXR,2026-04-10,25.2,38.8,18.7,false,0.1
W00002441,IXR,2026-04-11,24.4,15.9,19.9,false,2.5
W00002442,IXR,2026-04-12,25.7,42.6,14.4,false,5.3
W00002443,IXR,2026-04-13,26.7,38.6,10.7,false,4.0
W00002444,IXR,2026-04-14,29.0,33.9,6.2,false,0.6
